6366340,19202135 19932608 20483921 21063394 22571740 24597716 28936713 32695121 37437268 42555361 49161190,2013-06-20,2014-05-08,choices comedy funny life romantic women,The Write Choice
6386374,19265752 19266774 20183168 21957636 22734501 25236598 29398446 42224946,2013-06-21,2014-04-30,empath heroine magic,The King's Empath
3487514,10939221 10121145 46231597 46750015,2012-12-22,2014-04-21,,Stupidly In Love
6396473,19297484,2013-06-21,2013-11-15,adult contemporary fiction free,Actress
3491958,10134708 10139575 10514812 10159726 10717372 12130656 15583087 17350819 21247336 21254038 21325953 21385835 21395457 21624785 21461696 21473034 21541413 21613173 21618616 21622918 21685910 21844265 21856437 21915715 21970321 21977440 21998391 22004338 22017528 22081414 22094038,2012-12-23,2014-05-14,club dance,Lessons in Love (in editing)
6416148,19359482 19359522 19359671 19866573 19866821 19867047 19867159 19867259 19867380 19867555 19912135 19914372 19914516 19914657 19915323 19915865 19930504 19930645 19930883 19931020 19931422 19931711 19932895 19933073 19933158 19994766 19994850 19995474 19996110 19996411 19996599 19997390 19998942 19999163 19999377 20002629 20003823 20004262 20004965 20005149 20006448 20007367 20007943 20008252 20008387 20008461 20009152 20009228 20009280 20009371 20009454 28545455 28545578 28545613 28545638 28545670 28545694 28545722 28545752,2013-06-22,2014-02-13,adventure dystopian-fiction ebook ebook-pdf exploration fiction free free-ebook galaxy novel parallel satire sci-fi science space time time-travel time-traveling travel traveling universe,Greegs & Ladders
6416510,19360722 34193424 34252924 36994862,2013-06-22,2014-05-02,,The Love Story
3503291,10168235 10168814 10202114 10266179 14697644 14885009 15233842 15498813 15745006 16085648 16307966 16415376 16551708 16669139 16881199 17007921 17109050 17212932 17221051 17558930 17687840 17926044 18227279 18463949 18712744 18959262 19207156 19463538 19736562 19882092,2012-12-23,2014-05-07,wattpadprize14,Alien Disaster (Alien Disaster Trilogy  Book 1)
6418288,19366577 19815773 20172264 20885172 21336077 21898215 22554447 23440213 24654107 25543216 26573413 28447171 30938095 31820432 33742763 39788669 40831518 41386620 41812893 41960494 42883993 42902762 43969984 45654494 49023791 49026910,2013-06-22,2014-05-07,adoption car crash nate seth unexpected,Colorful Twists (manxman)
3508903,10185831 10200539 10202789 10233608 10266672 10439426 10805284 12162035 19702047 21060026 21324032 21565702 21763663 21942661 22110374 22530840 23302695 23757501 24151103 24430427 25375611 29246695 32648833 24306451 40675423 44997268 47754177 47851604 47878613 47881172 48008747 50245584,2012-12-24,2014-05-15,,Dumb Fanfic Moments
6424666,19386808,2013-06-23,2014-04-06,,The Good Man
6429784,19402672 23609624 23850714 25381459 34361608 35383689 35806976 36529822 37060737 38783938 44634543 45814344 46697204 48596712,2013-06-23,2014-05-09,actor best friend hollywood love prince princess singer,Hollywood's Princess
6439904,19436426 19512720 19684420 19771832 19927069 20316507 21456285 27448355 30170957 30606236 31806371,2013-06-23,2014-04-19,,The Demigods
6440922,19505195 19546045 19614337 19769011 20068486 20220993 20311235 20619213 20822497 21111134 21267919 21267986 21686078 22302089 22465606 22714260 22868359 23231783 23475580 23475745 23476690 23484329 23653793 23922415 24871717 25487676 25809516 26611678 27560868 28761115 27596244 28760873 28761062 29756771 31123819 33791706 39575967 40685627 42024227 43030976 43767618 44971694,2013-06-24,2014-04-15,,The Light Bringer (Gods and Monsters Book Three)
6442910,19446027 19446125 19990233 21001963 22706194 23352589 23692708 25291191 25278620 25290998 25633341 27105424 27136675 27140792 27141297 27141567 27235858 27362281 27390894 27456012 27596042 27787747 27596150 27596850 27625496 27829979 27829225 28251106 28251114 28251125 28251133 28251167 28251182 28251195 27443038 29213698 42412434,2013-06-24,2014-04-24,captured caught crime escape explode fight fire flee gun lies murder police report shots time,Abducted (in editing)
6467159,19988308 19523792 20074450 20143718 20224101 20225292 20228792 20229122 20348715 20365333 20475392 20561631 20796627 20848999 20909178 21364342 21364933 21631962 21737285 22089055 22447841 22448112 22903328 22974646 23389453 23392320 23597642 23744259 23811988 23814966 23989243 24057439 24058889 24360440 24383378 25004807 25084456 25409631 25411452 25433615 25808534 26518992 26960363 27441767 28536865 28689752 29465199 29971719 31288963 31669469 32471658 33550362 33668646 34875775 35145576 35145853 35215230 35446859 35449060 35608573 35687268 35688249 35838119 36691834 36827632 37176891 37177141 37679382 38504411 38610634 39509381 41040415 41131099 41293405 49011396,2013-06-25,2014-05-07,,Random Thoughts 5
6469143,19529946 19530017 19663821 19711645 19777664 19938967 20083740 21062845 21711154 21951133 22031607 22191580 22498433 23116549 23680069 25619887 26511420 28905714 38442658 39583692 45953208,2013-06-25,2014-04-18,cavill gerónimo henry sarah sarahgeronimo,Human Translation
6478694,19560043 19752474 20032753 20531065 20823548 21082390 21387761 22529908 23262388 24148129 32191709 43185766 46055725 46459099 46587513 46786225 48853695 49352234 49613637,2013-06-25,2014-05-11,baby fame fiction having jelly love non nova pregnancy romance teen,Having Your Jelly Baby
3555864,10330353 10332341 10761459 10769243 10796596 10802222 10808135 10810822 10812735 10815535 10829428 10861407 14632805 16856410 16937294 17154566 17390682 24907537 25867564 25867592 26034733 26038916 27506252 27667887 28028369 28029523 28104154 28510390 28590244 28627718 28900454 29096532 29102560 29424067 29469178 29611820 29618483 29813035 29815356 30095306 30176313 30209666 30242554 30248475 30602291 30609036,2012-12-28,2014-05-04,mate wattpadprize14 wolf wolves,Jake
6506046,19647991 19648074 19822305 19983675 20443521 20592988 20662576 20888293 21011364 21306732 22068358 22603398 22687970 22904250 22971745 23077832 24692077 25104735 27527572 28397958 28742217 28795333 34370303 35407170 37840364 37924810 37926652 37877795 40084289 48478119,2013-06-27,2014-05-03,bastet blood bond dragons elves fae fairies fangs kiss magic romance shifters soul supernatural thriller vampire vampires werewolf,No Boundaries - Fae Wars
3587817,10428600 11102548 11637284 13197396 13583496 23911620 30027099 30743289 31393241 31594967 32539504 33121844 33927414 34722469 35395847 36064014 36802738 37523761 38266955 39101154 39965726 40797350 41541587 42323104 43037571 43889508 44756486 45686570 46723350 47867672 48877500 49807154,2012-12-30,2014-05-12,animal castle girl newyork scotland superpowers,ANIMAL
6540793,19758660 19758699 19830292 19872981 23331402 26443752 36443805 46623366 48494118 48612654,2013-06-28,2014-05-04,,Cloned
6541085,19759708 20026564 20026575 20026584 20028546 20031609 20033287 20034250 20036352 20052569 20095131 20101908 20111764 20223291 20247645 20256691 20385065 20394161 20435808 20437968 20440068 20442160 20448845 20511639 20537178 20586662 20604254 20661461 20725459 20884473 20950855 21081029 21102661 21606162 21609976 21655774 21734827 21997713 22457335 22517528 22685719 23172797 23396657 23702843 23867278 24102456 25312592 25745392 26117282 27036869 27040822 30150435 34018354 34439909 34852863 35298944 35447333 36186856 36612624 37871768 39171069 40022254 43037267 44710965 49280344,2013-06-28,2014-05-14,,Daddy Direction
6544957,19772373,2013-06-28,2014-04-15,,The unspoken job
6550549,19790079 19790238 19790540 19790881 19791022 19792329,2013-06-29,2013-07-01, book cicero exile friendship island ovid pliny travel alternate alternatehistory epistolary fiction history letter letters century first roman rome carmen earthquake error eruption fleet pompeii rescue sea tacitus vesuvius volcano animal bird birds children evolution fish husbandry observation shell shells sparrow execution harbor harbour plan road valeo vales vestal notes,Letters to Tacitus
6555331,19804458 19825158 20399535 20502275 20709919 40177153,2013-06-29,2014-05-09,,Shimmer of a Doubt
6557482,19810309 47539841 47540820,2013-06-29,2014-04-26,,Indecisive
3607943,10492065 10519605 10800941 20203206 46140873,2012-12-31,2014-04-17,,No time to die
6564414,19833681 19833713 19878373 19944108 20023248 20094273 20358148 20498577 20749927 21156856 22245143 27093935 27094147 27284201 27333574 27333732 30235039 34913960 34914567 43568891 44042616 44557739,2013-06-29,2014-04-06,nerd teenage,Transformed
6568606,19847413 19947850 20298453 20329377 20786105 25009311 43609508,2013-06-30,2014-04-26,,Ms. Genius in Idol school
6569744,19851297 19924311 19856512 19856559 19856595 19856635 19856667,2013-06-30,2014-05-13, toture prisoner dungeon pain werewolf vampire,Sadistic
6578864,19879943 19878258 19880885 20313558 21042314 21546794 22714388 23573049 30207769 34231067 43046291 49818585,2013-06-30,2014-05-12,boyschool echo football lucas nathan undercover,E.C.H.O.
3616965,10519036 10520650 10535777 10547348 10672447 10765875 10999709 11059963 11153981 11271292 11370203 11487076 11562761 11880058 12379163 12476726 12497937 12560325 13007459 13271842 13453902 13626312 13755242 14263901 14362642 14762599 14882266 15184354 15267971 15560817 15598446 15975125 16294203 16472617 16711556 17243074 17692360 18163534 18554566 19247971 19914207 21029239 22096298 22249853 23099954 49794687,2013-01-01,2014-05-12,,The Office Curve
3619567,10527379 11185833 11269281,2013-01-01,2014-05-04,,I ♥ you Louis!
3620127,10529186,2013-01-01,2014-05-04,,Fairytales
6591754,19921182 19922668 20005619 22091481 27812015 29338911,2013-07-01,2014-04-28,author horan niall onedirection sales sky,I Seek VENGANCE
6593616,19926947 19927199 19927357 20046885 20706538 20825672 21036494 21111995 21113505 21402701 21403347 21403576 22041597 22041829 22328856 22861786 23479770 23480107 23480264 23557082 23557337 23557446 26061965 26062933 26063046 26139615 26139869 26140022 27303377 27304655 27305633 27742320 27742711 27742999 27744458 27807341 27808444 27809413 28267312 28267590 28267699 28660094 28660442 28746195 28746391 28746535 28746756 29206513 29206623 29206880 29459986 29460159 29610511 29610729 29610889,2013-07-01,2014-05-10,asylum death demons ghosts ouija romance runes spells spirits witching wizards zombies,Possession - The Dark Rituals Book 2- Completed
6594672,19930025 19981330 20447990 20939851 21436600 21828449 22181811 22600404 22927537 23259744 23673779 24082786 24428617 24971428 25292496 26047731 27964756 29592731 33119375 33781006 47552822,2013-07-01,2014-04-28,comicbooks fbi genetics hackers powers superheroes superpowers wattpadprize14,Power Shift
3634164,10567137 11503311 11854096 12714101 13041032 13528545 14210767 15362495 16476463 19752205 22281191 23135845 24505121 26956224 27153864 28668416 31444318 32265459 33524689 35752611 36199557 37907043 38477330 39936411 43224600 49509566,2013-01-02,2014-05-10,,Selection (Book 2 of POE chronicles)
3634624,10568811 10568728 11040171 11426453 11712383 12261066 12770373 13403773 14081387 15306491 16145653 16949435 17883674 20439227 21440192 21976015 22675302 25576101 27649618 29693139 35102704 37070733 40886887 44153681 48075874,2013-01-02,2014-04-30,alchemist coelho contos paulo reino short stories story wattpad,Contos
6602611,19953372 19974917 20335974 20739266 21293081 21884853 22527162 23524553 23860684 24946376 25555719 25797577 26435702 26905234 27444959 27971757 28408002 28613885 29571017 30127803 30412793 30497952 31841073 32902842 33975548 34667169 35274535 37351042 38949863 40507452 42089865 44136086 45550828 46833296 46834857,2013-07-01,2014-05-15,damian date divorce dorky humor husband king marriage mia mother mystery wattpadprize14 wife,King's Wife [wattpadprize14]
6610913,19981929 19984513 22064830 22065007 22065072 22065152 22065259 22065333 22065409 22065479 22065539 22065680 22065839 22066070 22066821 22066892 22077644 22520100 22980572 22980609 23649179 24574641 24877160 25116622 25178691 25296688 25905803 25957234 28590809 28978134 29892200 34868881 35756843 38385003 38699867 39716637 39717414 41113871 41123269 42251358 43451332 45267299 47045730 47841605,2013-07-01,2014-05-08,1960s death disappearance escape fame global icon luccini media missing model normality obituary pressure treasure valentina,Per Valentina - Week 1
3689454,10731393 17085766 34582040 39188256 40234436 40334048 40334508 40392545 40585133 40679462 40682601 40702802 40707686 40719811 40723778 40725007 40780025 40807882 40815344 40824553 40903794 40911355 40929282 40942887 40995200 41011224 41018266 41036012 41223152 41253088 41431109 41510141 41584086 41717696 41814843 41888504 41921531 42028427 42162282 42233834 42929643 43012319 43333732 43390237 43495545 43851809 43943438 44274338 44591260 44699836 44820643 44986108 45551661 45649604 45787451 46984954 48077381 48756242 48961762,2013-01-06,2014-05-09,,Revenge is mine
6647615,20097352 20097368 20097400 20097419 20097435 20097461 20097486 20097503 20097514 20097542 20097558 20097583 20097609 20097627 20097645 20097664 20097683 20097696 20097713 20097728 20097745 20097764 20097784 20097799 20097818 20097830 20097842 20097858,2013-07-03,2013-08-27, classics,Dracula (1897)
6655853,20124602,2013-07-03,2014-04-26,,The BoyFriend
3710071,10791479 10878891 11009704 11150138 11266860 11802709 11883010 12198735 12253104 12528538 13545649 22686503 22844637 23169941 23489480 23796270 23942329 24880593 25192054 25756560 25801658 26227586 26742675 26745948 26790931 27156574 27847208 28130591 28655044,2013-01-07,2014-01-07,age asperger attract awkward bad boring boy boys brother cliche coming condition drunk fiction fighter fights flock freaks funny girl good high house lives mental nerd nerds opposite parents rivals romance room school science social status stay teen teenfiction together war wattyoriginal13 wattyromance13,The Quirky Tale of April Hale
6661265,20142528 20143792 20143871 21462764 22544555 22640444 22720236 22791383 23214643 23214655 24563220 28547967 31691661 35233613 43384562 47268544,2013-07-04,2014-04-25,gods super-powers,Legend of the Eleventh Slayer
3730685,10849471 10950233 10996326 11103785 11173062 11214805 11311497 11388880 11428664 11505641 11602802 11713464 11749468 11833668 11916629 11950433 12021166 12059195 12192901 12228262 12263160 12300483 12402073 12497934 12533856 12616610 12660011 12717189 12810864 12848024 12889285 13023171 13074606 13117379 13159528 13289412 13347416 13617409 13826735 13876443 14023662,2013-01-09,2014-03-21, betrayal family loss tragedy treachery war avarice degridation evil greed position poverty ambition courage death debts deception fate gambling danger destitution new nobility novel society envy jealousy revenge hate pride london reve romance season title love regency wealth hatred peerage scandal threat fraud power deceit riches stealth blackmail trust fight lovers marriage abduction duel betray fist-fighting murder husbands wives betrothal bigamy engagement happiness husband property wife,THE BARONET'S DAUGHTER
